entry_idx,entry_time,entry_price,exit_idx,exit_time,exit_price,exit_reason,roi,roi_pct,pnl,minutes_held,max_price,min_price,max_gain_pct,max_loss_pct
1882,2026-02-02 03:22:00+00:00,97.321954862342,1944,2026-02-02 04:24:00+00:00,101.21483305683569,TP_HIT,0.040000000000000105,4.000000000000011,40.00000000000011,62,101.21866200610248,96.2305693720814,4.003934311915761,-1.1214175586632154
1876,2026-02-02 03:16:00+00:00,97.42198726382856,1945,2026-02-02 04:25:00+00:00,101.3188667543817,TP_HIT,0.04000000000000005,4.000000000000005,40.00000000000005,69,101.34819766960422,96.2305693720814,4.030107079568281,-1.2229455846765582
1879,2026-02-02 03:19:00+00:00,97.39404023747296,1945,2026-02-02 04:25:00+00:00,101.28980184697188,TP_HIT,0.04000000000000001,4.000000000000001,40.00000000000001,66,101.34819766960422,96.2305693720814,4.059958312120485,-1.1946017051502367
1875,2026-02-02 03:15:00+00:00,98.46404850202342,1984,2026-02-02 05:04:00+00:00,99.56770583903744,ROLLING_STOP,0.01120873408928892,1.1208734089288919,11.20873408928892,109,101.6015110761413,96.2305693720814,3.186404197115068,-2.2683194159908164
2001,2026-02-02 05:21:00+00:00,98.35518628440605,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.00841826720786033,-0.8418267207860329,-8.41826720786033,72,99.72879651377002,97.52720604498504,1.3965813916431555,-0.8418267207860329
2002,2026-02-02 05:22:00+00:00,98.3707013307117,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.008574659673218356,-0.8574659673218357,-8.574659673218356,71,99.72879651377002,97.52720604498504,1.3805891029408794,-0.8574659673218357
2003,2026-02-02 05:23:00+00:00,98.21663148407468,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.007019436817087676,-0.7019436817087675,-7.0194368170876755,70,99.72879651377002,97.52720604498504,1.5396221666801195,-0.7019436817087675
2004,2026-02-02 05:24:00+00:00,98.3478211874903,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.00834400938014519,-0.8344009380145191,-8.344009380145192,69,99.72879651377002,97.52720604498504,1.4041748048968292,-0.8344009380145191
2005,2026-02-02 05:25:00+00:00,98.5007304031072,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.009883422733395819,-0.9883422733395819,-9.883422733395818,68,99.72879651377002,97.52720604498504,1.2467583800008895,-0.9883422733395819
2006,2026-02-02 05:26:00+00:00,98.27896718568758,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.007649257641079695,-0.7649257641079695,-7.649257641079695,67,99.72879651377002,97.52720604498504,1.475218319442803,-0.7649257641079695
2007,2026-02-02 05:27:00+00:00,98.56652141049496,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.010544303995283931,-1.0544303995283932,-10.544303995283931,66,99.72879651377002,97.52720604498504,1.179178372780953,-1.0544303995283932
2008,2026-02-02 05:28:00+00:00,98.6413373928622,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.011294771313165326,-1.1294771313165326,-11.294771313165326,65,99.72879651377002,97.52720604498504,1.102437527359106,-1.1294771313165326
2009,2026-02-02 05:29:00+00:00,98.1830450551014,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.006679758299900992,-0.6679758299900992,-6.679758299900992,64,99.72879651377002,97.52720604498504,1.5743568126259742,-0.6679758299900992
2010,2026-02-02 05:30:00+00:00,98.3347366122205,2073,2026-02-02 06:33:00+00:00,97.52720604498504,ROLLING_STOP,-0.008212058068756802,-0.8212058068756802,-8.212058068756802,63,99.72879651377002,97.52720604498504,1.4176678044574933,-0.8212058068756802
4220,2026-02-03 18:20:00+00:00,97.760844354598,4340,2026-02-03 20:20:00+00:00,99.6078798037045,TIMEOUT,0.01889340728693929,1.889340728693929,18.89340728693929,120,99.81703151282744,96.66224342659632,2.1032829368486583,-1.1237637473924054
4224,2026-02-03 18:24:00+00:00,97.80901607679854,4344,2026-02-03 20:24:00+00:00,100.0692535556056,TIMEOUT,0.023108682302174915,2.3108682302174914,23.108682302174916,120,100.14308890721124,96.66224342659632,2.3863575404745982,-1.172461084059766
4225,2026-02-03 18:25:00+00:00,97.937507288736,4345,2026-02-03 20:25:00+00:00,100.86363910737296,TIMEOUT,0.02987754027688533,2.987754027688533,29.87754027688533,120,100.86363910737296,96.66224342659632,2.987754027688533,-1.302119992067995
4226,2026-02-03 18:26:00+00:00,97.93066232372176,4346,2026-02-03 20:26:00+00:00,101.30043733610772,TIMEOUT,0.034409805186926594,3.440980518692659,34.4098051869266,120,101.30043733610772,96.66224342659632,3.440980518692659,-1.2952214015795473
4227,2026-02-03 18:27:00+00:00,97.7259473746727,4347,2026-02-03 20:27:00+00:00,100.7814883701722,TIMEOUT,0.03126642491154189,3.1266424911541892,31.266424911541893,120,101.30043733610772,96.66224342659632,3.6576672393164325,-1.088456010560054
4228,2026-02-03 18:28:00+00:00,97.83595896836133,4348,2026-02-03 20:28:00+00:00,100.9055682519608,TIMEOUT,0.031375062052513246,3.1375062052513245,31.375062052513247,120,101.30043733610772,96.66224342659632,3.541109428759987,-1.1996770452718388
4229,2026-02-03 18:29:00+00:00,97.9071726856777,4349,2026-02-03 20:29:00+00:00,100.8674506937246,TIMEOUT,0.030235558099002854,3.0235558099002855,30.235558099002855,120,101.30043733610772,96.66224342659632,3.4657978137350596,-1.271540403968266
4230,2026-02-03 18:30:00+00:00,97.90589891842986,4350,2026-02-03 20:30:00+00:00,100.92994209861784,TIMEOUT,0.03088724186790282,3.088724186790282,30.88724186790282,120,101.30043733610772,96.66224342659632,3.467143915920755,-1.2702559351093703
4231,2026-02-03 18:31:00+00:00,97.5332087055488,4351,2026-02-03 20:31:00+00:00,100.9183955240226,TIMEOUT,0.034708043172183775,3.4708043172183776,34.70804317218378,120,101.30043733610772,96.66224342659632,3.8625086578788985,-0.8929935665111898
4232,2026-02-03 18:32:00+00:00,97.58012533386062,4352,2026-02-03 20:32:00+00:00,100.6285841627097,TIMEOUT,0.031240570950478715,3.1240570950478714,31.240570950478716,120,101.30043733610772,96.66224342659632,3.8125714529658814,-0.9406443208838494
5387,2026-02-04 13:47:00+00:00,94.7122423414322,5507,2026-02-04 15:47:00+00:00,92.2521650838064,TIMEOUT,-0.025974226739953647,-2.5974226739953648,-25.974226739953647,120,94.7122423414322,91.78518496029191,0.0,-3.090474165513274
5603,2026-02-04 17:23:00+00:00,90.5078317146388,5711,2026-02-04 19:11:00+00:00,94.12814498322436,TP_HIT,0.04000000000000011,4.0000000000000115,40.000000000000114,108,94.13830253773568,90.02189736808045,4.011222845933774,-0.5368975671524753
5595,2026-02-04 17:15:00+00:00,91.48117599817095,5715,2026-02-04 19:15:00+00:00,93.53093387239744,TIMEOUT,0.022406334984887696,2.2406334984887697,22.406334984887696,120,94.13830253773568,90.02189736808045,2.9045609772417604,-1.5951682017289386
5596,2026-02-04 17:16:00+00:00,91.45503281843202,5716,2026-02-04 19:16:00+00:00,93.20726170314948,TIMEOUT,0.0191594582683734,1.9159458268373402,19.1594582683734,120,94.13830253773568,90.02189736808045,2.933977099577264,-1.5670383643039207
5597,2026-02-04 17:17:00+00:00,91.11109263558224,5717,2026-02-04 19:17:00+00:00,93.17218316679026,TIMEOUT,0.022621729929765893,2.2621729929765895,22.62172992976589,120,94.13830253773568,90.02189736808045,3.322548127330006,-1.1954584628440976
5598,2026-02-04 17:18:00+00:00,91.01590432160248,5718,2026-02-04 19:18:00+00:00,93.2809940884921,TIMEOUT,0.02488674681389724,2.488674681389724,24.88674681389724,120,94.13830253773568,90.02189736808045,3.4306072542006376,-1.0921244599292583
5599,2026-02-04 17:19:00+00:00,90.9723048111207,5719,2026-02-04 19:19:00+00:00,93.5307580305176,TIMEOUT,0.02812342970433522,2.812342970433522,28.12342970433522,120,94.13830253773568,90.02189736808045,3.480177547648512,-1.0447217370314092
5600,2026-02-04 17:20:00+00:00,91.1165661143842,5720,2026-02-04 19:20:00+00:00,93.4392340684026,TIMEOUT,0.025491170849246143,2.5491170849246143,25.491170849246142,120,94.13830253773568,90.02189736808045,3.3163414208982744,-1.2013937673304642
5601,2026-02-04 17:21:00+00:00,90.9414096758618,5721,2026-02-04 19:21:00+00:00,93.33482987835175,TIMEOUT,0.02631826591451248,2.631826591451248,26.31826591451248,120,94.13830253773568,90.02189736808045,3.5153324247649254,-1.0111040845515096
5602,2026-02-04 17:22:00+00:00,90.60551491550912,5722,2026-02-04 19:22:00+00:00,93.27015481972428,TIMEOUT,0.02940924629919026,2.940924629919026,29.409246299190258,120,94.13830253773568,90.02189736808045,3.8990867449083395,-0.6441302695237753
5604,2026-02-04 17:24:00+00:00,90.522718320042,5724,2026-02-04 19:24:00+00:00,93.20935189528733,TIMEOUT,0.02967910846144459,2.967910846144459,29.67910846144459,120,94.13830253773568,90.02189736808045,3.9941180344483525,-0.5532544329821284
5881,2026-02-04 22:01:00+00:00,89.362954968754,5932,2026-02-04 22:52:00+00:00,90.62675087167814,ROLLING_STOP,0.014142279688110515,1.4142279688110515,14.142279688110515,51,92.67184525790114,89.362954968754,3.7027538875634836,0.0
5882,2026-02-04 22:02:00+00:00,89.8693249803235,5932,2026-02-04 22:52:00+00:00,90.62675087167814,ROLLING_STOP,0.00842808034354857,0.8428080343548571,8.42808034354857,50,92.67184525790114,89.54318887548897,3.1184392207143445,-0.3629003610586129
5883,2026-02-04 22:03:00+00:00,89.54318887548897,5932,2026-02-04 22:52:00+00:00,90.62675087167814,ROLLING_STOP,0.012100998521460777,1.2100998521460777,12.100998521460777,49,92.67184525790114,89.54318887548897,3.4940193907574746,0.0
5884,2026-02-04 22:04:00+00:00,89.71395844586363,5932,2026-02-04 22:52:00+00:00,90.62675087167814,ROLLING_STOP,0.010174474982790163,1.0174474982790163,10.174474982790162,48,92.67184525790114,89.71395844586363,3.2970196202215307,0.0
7220,2026-02-05 20:20:00+00:00,77.85671966843952,7270,2026-02-05 21:10:00+00:00,79.04938768594337,ROLLING_STOP,0.015318755048799156,1.5318755048799155,15.318755048799156,50,80.74876888154286,77.85671966843952,3.7145788127465544,0.0
7224,2026-02-05 20:24:00+00:00,78.11651350474465,7270,2026-02-05 21:10:00+00:00,79.04938768594337,ROLLING_STOP,0.011942086754064697,1.1942086754064698,11.942086754064697,46,80.74876888154286,78.01981389302473,3.369652918058529,-0.12378894984098297
7225,2026-02-05 20:25:00+00:00,78.09844504974407,7270,2026-02-05 21:10:00+00:00,79.04938768594337,ROLLING_STOP,0.012176204476204447,1.2176204476204446,12.176204476204447,45,80.74876888154286,78.01981389302473,3.3935679898757107,-0.10068210278611311
7230,2026-02-05 20:30:00+00:00,78.3698021266072,7270,2026-02-05 21:10:00+00:00,79.04938768594337,ROLLING_STOP,0.008671523225722809,0.8671523225722809,8.671523225722808,40,80.74876888154286,78.01981389302473,3.0355656010109815,-0.4465855777166001
7231,2026-02-05 20:31:00+00:00,78.04120696258141,7270,2026-02-05 21:10:00+00:00,79.04938768594337,ROLLING_STOP,0.012918569081656497,1.2918569081656497,12.918569081656496,39,80.74876888154286,78.01981389302473,3.4694003646812464,-0.02741253036608925
7247,2026-02-05 20:47:00+00:00,78.20152757773181,7270,2026-02-05 21:10:00+00:00,79.04938768594337,ROLLING_STOP,0.010841989082231107,1.0841989082231107,10.841989082231107,23,80.74876888154286,78.01981389302473,3.257278192269464,-0.23236590171011023
